year,quarter,region,age_group,labor_force_sta,value,unit,source
2557,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,6.47,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,รวม,3.24,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,หางานทำ,1,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,2.24,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ภาคกลาง,35-39 ปี,รวม,5.78,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ภาคกลาง,35-39 ปี,หางานทำ,0.89,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,4.89,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,รวม,7.81,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,หางานทำ,3.06,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,4.75,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,รวม,5.11,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,หางานทำ,2.42,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,2.69,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,รวม,3.83,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,หางานทำ,0.06,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,3.77,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ทั่วประเทศ,40-49 ปี,หางานทำ,10.26,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,24.27,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ทั่วประเทศ,40-49 ปี,รวม,27.33,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ทั่วประเทศ,40-49 ปี,หางานทำ,5.13,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,22.19,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,40-49 ปี,รวม,25.91,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,40-49 ปี,หางานทำ,6.22,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,19.69,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,40-49 ปี,รวม,24.23,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,40-49 ปี,หางานทำ,8.01,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,16.22,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ทั่วประเทศ,40-49 ปี,รวม,19.62,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ทั่วประเทศ,40-49 ปี,หางานทำ,3.83,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,15.78,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,40-49 ปี,รวม,26.67,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,40-49 ปี,หางานทำ,4.47,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,22.2,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,40-49 ปี,รวม,24.71,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,40-49 ปี,หางานทำ,8.3,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,16.42,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,40-49 ปี,รวม,35.67,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,40-49 ปี,หางานทำ,7.94,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,27.73,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,40-49 ปี,รวม,36.63,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,40-49 ปี,หางานทำ,6.57,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,30.05,พันคน,สำนักงานสถิติแห่งชาติ
